Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url,Promotion
Philibert,Fous à Lier,fous-a-lier,https://cdn3.philibertnet.com/543291-medium_default/fous-a-lier.jpg,22.50,6.75,https://www.philibertnet.com/fr/synapses-games/110578-fous-a-lier-894342000190.html,4,8,30,15,30,8,,,Oui
Philibert,Quickity Pickity,quickity-pickity,https://cdn1.philibertnet.com/603528-medium_default/quickity-pickity.jpg,19.90,11.94,https://www.philibertnet.com/fr/oink-games/132054-quickity-pickity-4571394093085.html,2,5,20,20,20,6,,,Oui
Philibert,Looney Tunes Mayhem,looney-tunes-mayhem,https://cdn2.philibertnet.com/564107-medium_default/looney-tunes-mayhem.jpg,53.90,26.95,https://www.philibertnet.com/fr/cmon/117855-looney-tunes-mayhem-3558380101444.html,2,4,30,30,0,10,,,Oui
Philibert,Monumental,monumental,https://cdn2.philibertnet.com/589381-medium_default/monumental.jpg,59.90,35.94,https://www.philibertnet.com/fr/funforge/128188-monumental-3770019647202.html,1,4,120,90,120,14,,,Oui
Philibert,Mortem Et Gloriam: Hunnic Horse Archer Cavalry,mortem-et-gloriam-hunnic-horse-archer-cavalry,https://cdn2.philibertnet.com/494302-medium_default/mortem-et-gloriam-hunnic-horse-archer-cavalry.jpg,14.95,10.47,https://www.philibertnet.com/fr/huns/94310-mortem-et-gloriam-hunnic-horse-archer-cavalry-5060226932672.html,,,,,,,,,Oui
Philibert,Clank! Premium Card Sleeves,clank-premium-card-sleeves,https://cdn2.philibertnet.com/583529-medium_default/clank-premium-card-sleeves.jpg,20.95,14.67,https://www.philibertnet.com/fr/dire-wolf-digital/126172-clank-premium-card-sleeves-2100000960255.html,,,,,,,,,Oui
Philibert,Corsair Leader - Neoprene Mat,corsair-leader-neoprene-mat,https://cdn3.philibertnet.com/424181-medium_default/corsair-leader-neoprene-mat.jpg,31.50,18.90,https://www.philibertnet.com/fr/dan-verssen-games/71354-corsair-leader-neoprene-mat-2100000575435.html,,,,,,,,,Oui
Philibert,Lords of Ragnarok - Core Pledge,lords-of-ragnarok-core-pledge,https://cdn2.philibertnet.com/614867-medium_default/lords-of-ragnarok-core-pledge.jpg,189.95,132.97,https://www.philibertnet.com/fr/awaken-realms/134987-lords-of-ragnarok-core-pledge-2100000965984.html,,,,,,,,,Oui
Philibert,Unfold Kids : Opération Cookies,unfold-kids-operation-cookies,https://cdn2.philibertnet.com/500109-medium_default/unfold-kids-operation-cookies.jpg,16.90,5.07,https://www.philibertnet.com/fr/lifestyle/96090-unfold-kids-operation-cookies-4650000323096.html,1,4,60,45,60,8,,,Oui
Philibert,Vitreum,vitreum,https://cdn2.philibertnet.com/688790-medium_default/vitreum.jpg,7.90,6.32,https://www.philibertnet.com/fr/dicepen/147060-vitreum-5904873430184.html,1,99,20,20,20,9,,,Oui
Philibert,Welcome to Catsville,welcome-to-catsville,https://cdn1.philibertnet.com/688786-medium_default/welcome-to-catsville.jpg,7.90,6.32,https://www.philibertnet.com/fr/carrotpen/147057-welcome-to-catsville-5904873430177.html,1,99,30,20,30,8,,,Oui
Philibert,Town Constructor,town-constructor,https://cdn2.philibertnet.com/688828-medium_default/town-constructor.jpg,7.90,6.32,https://www.philibertnet.com/fr/carrotpen/147076-town-constructor-5904873430238.html,1,100,45,20,45,10,,,Oui
Philibert,Rangement pour Boîte Folded Space - Tekhenu,rangement-pour-boite-folded-space-tekhenu,https://cdn2.philibertnet.com/486501-medium_default/tekhenu-insert.jpg,23.95,16.77,https://www.philibertnet.com/fr/folded-space/91949-tekhenu-insert-3800501487082.html,,,,,,,,,Oui
Philibert,Rome and Roll Characters Expansion,rome-and-roll-characters-expansion,https://cdn2.philibertnet.com/479327-medium_default/rome-and-roll-characters-expansion.jpg,10.90,7.63,https://www.philibertnet.com/fr/psc-games/89476-rome-and-roll-characters-expansion-5060226930005.html,,,,,,,,,Oui
Philibert,Finding Atlantis,finding-atlantis,https://cdn2.philibertnet.com/606169-medium_default/finding-atlantis.jpg,26.90,17.49,https://www.philibertnet.com/fr/synapses-games/132809-finding-atlantis-894342000497.html,1,4,100,40,100,13,,,Oui
Philibert,Lockdown,lockdown,https://cdn3.philibertnet.com/552997-medium_default/lockdown.jpg,34.90,17.45,https://www.philibertnet.com/fr/grrre-games/114003-lockdown-3760290560239.html,3,6,75,40,75,14,,,Oui
Philibert,Murder Party Pocket : Le Baisser de Rideau,murder-party-pocket-le-baisser-de-rideau,https://cdn2.philibertnet.com/611205-medium_default/murder-party-pocket-le-baisser-de-rideau.jpg,10.95,5.48,https://www.philibertnet.com/fr/cranio-creations/134085-murder-party-pocket-le-baisser-de-rideau-3701358301098.html,1,6,60,60,60,12,,,Oui
Philibert,Cerebria: Le Monde Intérieur,cerebria-le-monde-interieur,https://cdn2.philibertnet.com/495829-medium_default/cerebria-le-monde-interieur.jpg,59.95,44.96,https://www.philibertnet.com/fr/intrafin/93996-cerebria-le-monde-interieur-5425037740449.html,1,4,120,60,120,14,,,Oui
Philibert,Books of Time,books-of-time,https://cdn2.philibertnet.com/580611-medium_default/books-of-time.jpg,44.95,26.97,https://www.philibertnet.com/fr/board-and-dice/125091-books-of-time-3701358300978.html,,,,,,,,,Oui
Philibert,Murder Party Pocket : Péché Mortel,murder-party-pocket-peche-mortel,https://cdn1.philibertnet.com/611203-medium_default/murder-party-pocket-peche-mortel.jpg,10.95,5.48,https://www.philibertnet.com/fr/cranio-creations/134084-murder-party-pocket-peche-mortel-3701358301104.html,1,6,60,60,60,12,,,Oui
Philibert,Harry Potter : Stupéfix !,harry-potter-stupefix,https://cdn3.philibertnet.com/550650-medium_default/harry-potter-stupefix-.jpg,40.50,20.25,https://www.philibertnet.com/fr/repos-productions/112975-harry-potter-stupefix--5425016925881.html,,,,,,,,,Oui
Philibert,Time Capsules,time-capsules,https://cdn3.philibertnet.com/566959-medium_default/time-capsules.jpg,71.90,43.14,https://www.philibertnet.com/fr/lifestyle/119293-time-capsules-4650000323911.html,1,4,90,60,90,12,,,Oui
Philibert,Terrain Mat PVC - Age of Sigmar - Realm of Life,terrain-mat-pvc-age-of-sigmar-realm-of-life,https://cdn2.philibertnet.com/513629-medium_default/terrain-mat-pvc-age-of-sigmar-realm-of-life.jpg,51.95,36.37,https://www.philibertnet.com/fr/accessoires/100581-terrain-mat-pvc-age-of-sigmar-realm-of-life-2100000775767.html,,,,,,,,,Oui
Philibert,Time Stories Revolution - The Hadal Project,time-stories-revolution-the-hadal-project,https://cdn3.philibertnet.com/456162-medium_default/time-stories-revolution-the-hadal-project.jpg,31.95,22.37,https://www.philibertnet.com/fr/space-cowboys/80968-time-stories-revolution-the-hadal-project-3558380066439.html,1,4,180,180,180,12,,,Oui
Philibert,Dune: Secrets Enfouis,dune-secrets-enfouis,https://cdn2.philibertnet.com/590633-medium_default/dune-secrets-enfouis.jpg,40.95,24.57,https://www.philibertnet.com/fr/iello/128594-dune-secrets-enfouis-9782492525032.html,1,4,180,90,180,14,,,Oui
Philibert,Time Arena - Extension Faction Scots,time-arena-extension-faction-scots,https://cdn3.philibertnet.com/415907-medium_default/time-arena-extension-faction-scots.jpg,7.90,1.19,https://www.philibertnet.com/fr/blam/68581-time-arena-extension-faction-scots-3770005767082.html,,,,,,,,,Oui
Philibert,1987 - Tunnel sous la Manche,1987-tunnel-sous-la-manche,https://cdn1.philibertnet.com/570035-medium_default/1987-tunnel-sous-la-manche.jpg,22.50,13.50,https://www.philibertnet.com/fr/origames/121288-1987-tunnel-sous-la-manche-3760243851629.html,2,2,45,45,45,12,,,Oui
Philibert,Bundle Mystery House et 2 Extensions,bundle-mystery-house-et-2-extensions,https://cdn1.philibertnet.com/674756-medium_default/bundle-mystery-house-et-2-extensions.jpg,57.80,26.01,https://www.philibertnet.com/fr/gigamic/144701-bundle-mystery-house-et-2-extensions-2100001070281.html,,,,,,,,,Oui
Philibert,Terres de Yokai,terres-de-yokai,https://cdn1.philibertnet.com/625839-medium_default/terres-de-yokai.jpg,14.90,6.71,https://www.philibertnet.com/fr/gigamic/137297-terres-de-yokai-3421277200110.html,2,2,20,20,20,12,,,Oui
Philibert,Sunrise Avenue,sunrise-avenue,https://cdn1.philibertnet.com/606265-medium_default/sunrise-avenue.jpg,34.90,19.20,https://www.philibertnet.com/fr/gigamic/132828-sunrise-avenue-3421272393213.html,2,4,45,45,45,8,,,Oui
Philibert,Point City,point-city,https://cdn2.philibertnet.com/604180-medium_default/point-city.jpg,24.90,13.70,https://www.philibertnet.com/fr/jeux-de-societe/125578-point-city-3421272889013.html,1,4,30,15,30,10,,,Oui
Philibert,Podium,podium,https://cdn2.philibertnet.com/593970-medium_default/podium.jpg,19.95,11.97,https://www.philibertnet.com/fr/zenagame/129635-podium-3701217625624.html,2,6,60,60,60,8,,,Oui
Philibert,Cyberpunk 2077: Gangs of Night City,cyberpunk-2077-gangs-of-night-city,https://cdn3.philibertnet.com/615997-medium_default/cyberpunk-2077-gangs-of-night-city.jpg,136.95,82.17,https://www.philibertnet.com/fr/cmon/135264-cyberpunk-2077-gangs-of-night-city-889696015457.html,1,4,120,90,120,14,,,Oui
Philibert,Cyberpunk 2077 : Gangs of Night City - Ressources Compatibles,cyberpunk-2077-gangs-of-night-city-ressources-compatibles,https://cdn3.philibertnet.com/643122-medium_default/cyberpunk-2077-gangs-of-night-city-ressources-compatibles.jpg,24.95,16.22,https://www.philibertnet.com/fr/pions-pour-jeux-specifiques/140865-cyberpunk-2077-gangs-of-night-city-ressources-compatibles-8435474921629.html,,,,,,,,,Oui
Philibert,Fish'N'Chips,fish-n-chips,https://cdn2.philibertnet.com/513010-medium_default/fish-n-chips.jpg,25.90,9.07,https://www.philibertnet.com/fr/studio-h/86035-fish-n-chips-3616450005143.html,2,8,20,15,20,6,,,Oui
Philibert,Magic The Gathering : Horizons du Modern 3 - Boite de 36 Boosters de jeu,magic-the-gathering-horizons-du-modern-3-boite-de-36-boosters-de-jeu,https://cdn3.philibertnet.com/627941-medium_default/magic-the-gathering-horizons-du-modern-3-boite-de-36-boosters-de-jeu.jpg,329.90,247.43,https://www.philibertnet.com/fr/horizons-du-modern-3/137791-magic-the-gathering-horizons-du-modern-3-boite-de-36-boosters-de-jeu-5010996223357.html,,,,,,,,,Oui
Philibert,"Historia - Des Mages et des Brigands, des Pleutres et des Héros",historia-des-mages-et-des-brigands-des-pleutres-et-des-heros,https://cdn1.philibertnet.com/544841-medium_default/historia-des-mages-et-des-brigands-des-pleutres-et-des-heros.jpg,15.00,5.25,https://www.philibertnet.com/fr/historia/111116-historia-des-mages-et-des-brigands-des-pleutres-et-des-heros-9782372551755.html,,,,,,,,,Oui
Philibert,The Troubleshooters - Jeu de 3 passeports,the-troubleshooters-jeu-de-3-passeports,https://cdn1.philibertnet.com/692866-medium_default/troubleshooters-jeu-de-3-passeports.jpg,15.00,6.00,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/147807-troubleshooters-jeu-de-3-passeports-9781912743919.html,,,,,,,,,Oui
Philibert,The Troubleshooters : Set de Dés,the-troubleshooters-set-de-des,https://cdn2.philibertnet.com/552762-medium_default/the-troubleshooters-set-de-des.jpg,25.00,8.75,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/113901-the-troubleshooters-set-de-des-9789198641332.html,,,,,,,,,Oui
Philibert,The Troubleshooters : Les Risque-Tout,the-troubleshooters-les-risque-tout,https://cdn1.philibertnet.com/550148-medium_default/the-troubleshooters-les-risque-tout.jpg,45.00,15.75,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/112944-the-troubleshooters-les-risque-tout-9782372551595.html,,,,,,,,,Oui
Philibert,The Troubleshooters : Les Mystères du U-boot,the-troubleshooters-les-mysteres-du-u-boot,https://cdn1.philibertnet.com/550149-medium_default/the-troubleshooters-les-mysteres-du-u-boot.jpg,25.00,8.75,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/112945-the-troubleshooters-les-mysteres-du-u-boot-9782372551625.html,,,,,,,,,Oui
Philibert,The Troubleshooters : Ecran de Contrôle,the-troubleshooters-ecran-de-controle,https://cdn2.philibertnet.com/552761-medium_default/the-troubleshooters-ecran-de-controle.jpg,25.00,8.75,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/113900-the-troubleshooters-ecran-de-controle-9781912743872.html,,,,,,,,,Oui
Philibert,The Troubleshooters : Deck de Choses,the-troubleshooters-deck-de-choses,https://cdn3.philibertnet.com/552760-medium_default/the-troubleshooters-deck-de-choses.jpg,15.00,5.25,https://www.philibertnet.com/fr/the-troubleshooters-les-risque-tout/113899-the-troubleshooters-deck-de-choses-5060523345175.html,,,,,,,,,Oui
Philibert,Cyberpunk 2077 : Gangs of Night City - Marqueurs Compatibles,cyberpunk-2077-gangs-of-night-city-marqueurs-compatibles,https://cdn3.philibertnet.com/643124-medium_default/cyberpunk-2077-gangs-of-night-city-marqueurs-compatibles.jpg,18.50,12.03,https://www.philibertnet.com/fr/pions-pour-jeux-specifiques/140866-cyberpunk-2077-gangs-of-night-city-marqueurs-compatibles-8435474921612.html,,,,,,,,,Oui
Philibert,Green Stuff World - Dipping Ink Yellow Submarine,green-stuff-world-dipping-ink-yellow-submarine,https://cdn1.philibertnet.com/558037-medium_default/green-stuff-world-dipping-ink-goth-skin.jpg,5.95,4.17,https://www.philibertnet.com/fr/green-stuff-world-dipping-inks/115810-green-stuff-world-dipping-ink-goth-skin-8435646510583.html,,,,,,,,,Oui
Philibert,Kombo Klash,kombo-klash,https://cdn1.philibertnet.com/559732-medium_default/kombo-klash.jpg,22.50,13.50,https://www.philibertnet.com/fr/yoka-by-tsume/116357-kombo-klash-5453003582182.html,2,4,30,15,30,8,,,Oui
Philibert,Action !,action,https://cdn1.philibertnet.com/566908-medium_default/action-.jpg,22.50,13.50,https://www.philibertnet.com/fr/yoka-by-tsume/119270-action--5453003573586.html,2,8,30,10,30,8,,,Oui
Philibert,Mauwi,mauwi,https://cdn3.philibertnet.com/559736-medium_default/mauwi.jpg,16.50,9.90,https://www.philibertnet.com/fr/yoka-by-tsume/80928-mauwi-5453003573371.html,2,7,20,15,20,7,,,Oui
Philibert,Althing - L’intégrale,althing-lintegrale,https://cdn1.philibertnet.com/557755-medium_default/althing-lintegrale.jpg,26.50,18.55,https://www.philibertnet.com/fr/studio-twin-games/115716-althing-lintegrale-3701213002689.html,1,3,30,15,30,10,,,Oui
Philibert,Topic,topic,https://cdn3.philibertnet.com/547902-medium_default/topic.jpg,16.90,8.45,https://www.philibertnet.com/fr/sit-down/112119-topic-650414536079.html,2,6,30,15,30,8,,,Oui
Philibert,Gorinto,gorinto,https://cdn1.philibertnet.com/495807-medium_default/gorinto.jpg,32.90,19.74,https://www.philibertnet.com/fr/super-meeple/94807-gorinto-3665361052562.html,1,4,60,30,60,13,,,Oui
Philibert,La Mort aux Trousses - Extension Toxique,la-mort-aux-trousses-extension-toxique,https://cdn1.philibertnet.com/577943-medium_default/la-mort-aux-trousses-extension-toxique.jpg,18.00,10.80,https://www.philibertnet.com/fr/origames/124165-la-mort-aux-trousses-extension-toxique-3760243851612.html,,,,,,,,,Oui
Philibert,En Eaux Troubles,en-eaux-troubles,https://cdn2.philibertnet.com/572132-medium_default/en-eaux-troubles.jpg,22.00,13.20,https://www.philibertnet.com/fr/origames/122005-en-eaux-troubles-9791094150429.html,1,4,0,0,0,7,,,Oui
Philibert,Trekking Through History,trekking-through-history,https://cdn2.philibertnet.com/614498-medium_default/trekking-through-history.jpg,36.95,33.26,https://www.philibertnet.com/fr/underdog-games/134897-trekking-through-history-3558380116264.html,2,4,60,30,60,10,,,Oui
Philibert,Green Stuff World - Dipping Ink Cool Blue,green-stuff-world-dipping-ink-cool-blue,https://cdn1.philibertnet.com/549007-medium_default/green-stuff-world-dipping-ink-cool-blue.jpg,5.95,4.17,https://www.philibertnet.com/fr/green-stuff-world-dipping-inks/112482-green-stuff-world-dipping-ink-cool-blue-8435646508481.html,,,,,,,,,Oui
Philibert,Green Stuff World - Dipping Ink Glorious Magenta,green-stuff-world-dipping-ink-glorious-magenta,https://cdn2.philibertnet.com/549005-medium_default/green-stuff-world-dipping-ink-glorious-magenta.jpg,5.95,3.87,https://www.philibertnet.com/fr/green-stuff-world-dipping-inks/112480-green-stuff-world-dipping-ink-glorious-magenta-8435646508467.html,,,,,,,,,Oui
Philibert,Green Stuff World - Dipping Ink Violet Hint,green-stuff-world-dipping-ink-violet-hint,https://cdn3.philibertnet.com/558041-medium_default/green-stuff-world-dipping-ink-violet-hint.jpg,5.95,3.87,https://www.philibertnet.com/fr/green-stuff-world-dipping-inks/115814-green-stuff-world-dipping-ink-violet-hint-8435646510620.html,,,,,,,,,Oui
Philibert,Green Stuff World - Dipping Ink Purple Vanity,green-stuff-world-dipping-ink-purple-vanity,https://cdn2.philibertnet.com/558043-medium_default/green-stuff-world-dipping-ink-purple-vanity.jpg,5.95,3.87,https://www.philibertnet.com/fr/green-stuff-world-dipping-inks/115816-green-stuff-world-dipping-ink-purple-vanity-8435646510644.html,,,,,,,,,Oui
Philibert,Step by Step - Animo & Co,step-by-step-animo-co,https://cdn2.philibertnet.com/329944-medium_default/step-by-step-animo-co.jpg,12.90,9.03,https://www.philibertnet.com/fr/djeco/44104-step-by-step-animo-co-3070900083196.html,,,,,,,,,Oui
Philibert,Mini Méli Mélo - Jeu de cartes,mini-meli-melo-jeu-de-cartes,https://cdn2.philibertnet.com/501491-medium_default/mini-meli-melo.jpg,7.50,5.25,https://www.philibertnet.com/fr/jeux-d-observation-et-de-rapidite/96608-mini-meli-melo-3070900069718.html,,,,,,,,,Oui
Philibert,Pop to Play : Routes 21 Pièces,pop-to-play-routes-21-pieces,https://cdn1.philibertnet.com/468769-medium_default/pop-to-play-routes-21-pieces.jpg,15.95,11.17,https://www.philibertnet.com/fr/jeux-enfants/85577-pop-to-play-routes-21-pieces-3070900071629.html,,,,,,,,,Oui
Philibert,Historia - Ecran,historia-ecran,https://cdn2.philibertnet.com/544836-medium_default/historia-ecran.jpg,25.00,8.75,https://www.philibertnet.com/fr/historia/111113-historia-ecran-9782372551748.html,,,,,,,,,Oui
Philibert,Historia - Livre d'Aventures,historia-livre-d-aventures,https://cdn1.philibertnet.com/544858-medium_default/historia-livre-d-aventures.jpg,34.00,11.90,https://www.philibertnet.com/fr/historia/111119-historia-livre-d-aventures-9782372551762.html,,,,,,,,,Oui
Philibert,Pour une Poignée de Marguerites,pour-une-poignee-de-marguerites,https://cdn2.philibertnet.com/478470-medium_default/pour-une-poignee-de-marguerites.jpg,17.95,5.39,https://www.philibertnet.com/fr/space-cow/89172-pour-une-poignee-de-marguerites-3558380076513.html,2,4,20,20,20,6,,,Oui
Philibert,Run Run Run !,run-run-run,https://cdn2.philibertnet.com/526710-medium_default/run-run-run-.jpg,31.50,12.60,https://www.philibertnet.com/fr/the-flying-games/104972-run-run-run--3770005902278.html,1,4,30,30,30,8,,,Oui
Philibert,Caral,caral,https://cdn3.philibertnet.com/552607-medium_default/caral.jpg,49.90,12.48,https://www.philibertnet.com/fr/blue-cocker/113843-caral-3770006370212.html,2,4,120,60,120,12,,,Oui
Philibert,Lumen - Le Monde Perdu,lumen-le-monde-perdu,https://cdn2.philibertnet.com/573196-medium_default/lumen-le-monde-perdu.jpg,28.90,14.45,https://www.philibertnet.com/fr/lumberjacks-studio/121777-lumen-le-monde-perdu-3760268310491.html,2,2,45,45,0,12,,,Oui
Philibert,Café,cafe,https://cdn2.philibertnet.com/508062-medium_default/cafe.jpg,17.90,6.27,https://www.philibertnet.com/fr/sylex/98613-cafe-3770012315191.html,,,,,,,,,Oui
Philibert,Super Fantasy Brawl - Neoprene Kit,super-fantasy-brawl-neoprene-kit,https://cdn2.philibertnet.com/536686-medium_default/super-fantasy-brawl-neoprene-kit.jpg,31.50,15.75,https://www.philibertnet.com/fr/mythic-games/108317-super-fantasy-brawl-neoprene-kit-618528204697.html,,,,,,,,,Oui
Philibert,Seasons - Path of Destiny,seasons-path-of-destiny,https://cdn2.philibertnet.com/329630-medium_default/seasons-path-of-destiny.jpg,22.50,7.88,https://www.philibertnet.com/fr/libellud/28012-seasons-path-of-destiny-3558380021483.html,2,4,60,60,60,14,,,Oui
Philibert,Seasons - Enchanted Kingdoms,seasons-enchanted-kingdoms,https://cdn1.philibertnet.com/324435-medium_default/seasons-enchanted-kingdoms.jpg,22.50,7.88,https://www.philibertnet.com/fr/libellud/24155-seasons-enchanted-kingdoms-3558380017943.html,,,,,,,,,Oui
Philibert,Trudvang Legends,trudvang-legends,https://cdn1.philibertnet.com/586337-medium_default/trudvang-legends.jpg,109.95,38.48,https://www.philibertnet.com/fr/cmon/127137-trudvang-legends-3558380103417.html,1,4,60,60,60,14,,,Oui
Philibert,Pessoa,pessoa,https://cdn1.philibertnet.com/531827-medium_default/pessoa.jpg,45.00,6.75,https://www.philibertnet.com/fr/geek-attitude-games/106609-pessoa-3770005193362.html,1,4,75,45,75,10,,,Oui
Philibert,Gamegenic - Keyforge : Premium Chain Tracker,gamegenic-keyforge-premium-chain-tracker,https://cdn2.philibertnet.com/460230-medium_default/keyforge-premium-chain-tracker.jpg,7.90,0.40,https://www.philibertnet.com/fr/keyforge/82407-keyforge-premium-chain-tracker.html,,,,,,,,,Oui
Philibert,Rocketmen,rocketmen,https://cdn1.philibertnet.com/507484-medium_default/rocketmen.jpg,32.90,8.23,https://www.philibertnet.com/fr/asyncron/89698-rocketmen-3770001693729.html,1,4,90,30,90,14,,,Oui
Philibert,Reichbusters : Broche en émail Sergeant Sally,reichbusters-broche-en-email-sergeant-sally,https://cdn2.philibertnet.com/579131-medium_default/reichbusters-broche-en-email-sergeant-sally.jpg,7.95,2.39,https://www.philibertnet.com/fr/mythic-games/124583-reichbusters-broche-en-email-sergeant-sally-644216129225.html,,,,,,,,,Oui
Philibert,Enchanters,enchanters,https://cdn3.philibertnet.com/559660-medium_default/enchanters.jpg,31.50,20.48,https://www.philibertnet.com/fr/mythic-games/116318-enchanters-618528205489.html,2,4,60,30,60,14,,,Oui
Philibert,Pendulum - Le temps vaincra,pendulum-le-temps-vaincra,https://cdn3.philibertnet.com/501782-medium_default/pendulum-le-temps-vaincra.jpg,53.90,26.95,https://www.philibertnet.com/fr/matagot/93998-pendulum-le-temps-vaincra-3760146648456.html,,,,,,,,,Oui
Philibert,Terrors of London - The Reptile Tomb,terrors-of-london-the-reptile-tomb,https://cdn3.philibertnet.com/611058-medium_default/terrors-of-london-the-reptile-tomb.jpg,10.90,2.18,https://www.philibertnet.com/fr/kolossal-games/134051-terrors-of-london-the-reptile-tomb-843495100547.html,2,4,40,20,40,14,,,Oui
Philibert,Planet B,planet-b,https://cdn2.philibertnet.com/558009-medium_default/planet-b.jpg,71.90,21.57,https://www.philibertnet.com/fr/hans-im-gluck/115799-planet-b-3558380104568.html,,,,,,,,,Oui
Philibert,Encyclopédia,encyclopedia,https://cdn1.philibertnet.com/556620-medium_default/encyclopedia.jpg,53.90,26.95,https://www.philibertnet.com/fr/synapses-games/115283-encyclopedia-3760340080809.html,1,4,120,60,120,14,,,Oui
Philibert,Discordia,discordia,https://cdn3.philibertnet.com/580986-medium_default/discordia.jpg,48.90,22.01,https://www.philibertnet.com/fr/sylex/125214-discordia-3770012315269.html,1,4,90,60,90,12,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Le Nom Secret,horreur-a-arkham-le-jeu-de-cartes-le-nom-secret,https://cdn2.philibertnet.com/435300-medium_default/horreur-a-arkham-le-jeu-de-cartes-le-nom-secret.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/74416-horreur-a-arkham-le-jeu-de-cartes-le-nom-secret-8435407624702.html,1,2,120,60,120,14,,,Oui
Philibert,Terreurs sur Lakeview,terreurs-sur-lakeview,https://cdn3.philibertnet.com/569426-medium_default/terreurs-sur-lakeview.jpg,44.90,22.45,https://www.philibertnet.com/fr/renegade-game-studios/121062-terreurs-sur-lakeview-3760243851339.html,2,5,60,45,60,8,,,Oui
Philibert,Reykholt,reykholt,https://cdn1.philibertnet.com/418002-medium_default/reykholt.jpg,42.90,12.87,https://www.philibertnet.com/fr/renegade-game-studios/69335-reykholt-3760243850479.html,1,4,60,30,60,12,,,Oui
Philibert,Yu-Gi-Oh! JCC - Coffret Speed Duel GX Duel Academy,yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy,https://cdn3.philibertnet.com/533692-medium_default/yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy.jpg,26.90,18.83,https://www.philibertnet.com/fr/special/107369-yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy-4012927942482.html,,,,,,,,,Oui
Philibert,Historia - Livre de Base Collector,historia-livre-de-base-collector,https://cdn3.philibertnet.com/717256-medium_default/historia-livre-de-base-collector.jpg,99.00,49.50,https://www.philibertnet.com/fr/historia/151867-historia-livre-de-base-collector-2100001119690.html,,,,,,,,,Oui
Philibert,Historia - Set de Cartes,historia-set-de-cartes,https://cdn3.philibertnet.com/544839-medium_default/historia-set-de-cartes.jpg,20.00,7.00,https://www.philibertnet.com/fr/historia/111115-historia-set-de-cartes-9782372551779.html,,,,,,,,,Oui
Philibert,Historia - Livre de Base,historia-livre-de-base,https://cdn1.philibertnet.com/544826-medium_default/historia-livre-de-base.jpg,49.90,17.47,https://www.philibertnet.com/fr/historia/111111-historia-livre-de-base-9782372551724.html,,,,,,,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Le Salaire du Péché,horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche,https://cdn1.philibertnet.com/440377-medium_default/horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/75704-horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche-8435407624726.html,1,2,120,60,120,14,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Pour le Bien Commun,horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun,https://cdn1.philibertnet.com/442844-medium_default/horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/76265-horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun-8435407624740.html,1,2,120,60,120,14,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Union et Désillusion,horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion,https://cdn2.philibertnet.com/444428-medium_default/horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/76660-horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion-8435407624764.html,1,2,120,60,120,14,,,Oui
Philibert,Thoan - Dossier Personnage,thoan-dossier-personnage,https://cdn3.philibertnet.com/564082-medium_default/thoan-dossier-personnage.jpg,9.00,0.90,https://www.philibertnet.com/fr/thoan/117839-thoan-dossier-personnage-9782382670460.html,,,,,,,,,Oui
Philibert,Chroniques de Drunagor - Darkness Dice Set,chroniques-de-drunagor-darkness-dice-set,https://cdn2.philibertnet.com/608896-medium_default/chroniques-de-drunagor-darkness-dice-set.jpg,19.95,11.97,https://www.philibertnet.com/fr/des-jeux-de-societe/133532-chroniques-de-drunagor-darkness-dice-set-705333732092.html,,,,,,,,,Oui
Philibert,Samarkand Bazaar,samarkand-bazaar,https://cdn1.philibertnet.com/564528-medium_default/samarkand-bazaar.jpg,44.95,20.23,https://www.philibertnet.com/fr/eagle-gryphon-games/118015-samarkand-bazaar-736640880305.html,2,5,45,30,45,9,,,Oui
