Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,New,Promotion
La Règle du Jeu,KICIKOL,kicikol,https://laregledujeu.fr/wp-content/uploads/2021/02/kicikol-300x300.jpg,22.00,15.40,https://laregledujeu.fr/produit/kicikol/,3,10,20,20,20,8,,Oui
La Règle du Jeu,PUZZLE EDUCA : LA VIE - 24000 PIECES,puzzle-educa-la-vie-24000-pieces,https://laregledujeu.fr/wp-content/uploads/2020/09/LA-VIE-2-300x300.jpg,230.00,138.00,https://laregledujeu.fr/produit/puzzle-educa-13434/,,,,,,,,Oui
La Règle du Jeu,PUZZLE EDUCA - D. VELASQUEZ : LES FILEUSES - 8000 PIECES,puzzle-educa-d-velasquez-les-fileuses-8000-pieces,https://laregledujeu.fr/wp-content/uploads/2021/02/las-hilanderas-velazquez-300x300.jpg,100.00,70.00,https://laregledujeu.fr/produit/puzzle-educa-18584/,,,,,,,,Oui
La Règle du Jeu,FLOTILLA,flotilla,https://laregledujeu.fr/wp-content/uploads/2021/02/flotilla-300x300.jpg,66.00,46.20,https://laregledujeu.fr/produit/flotilla/,,,,,,,,Oui
La Règle du Jeu,HOCHET LICORNE JELLYCAT,hochet-licorne-jellycat,https://laregledujeu.fr/wp-content/uploads/2020/11/un4gr-300x300.jpg,16.00,12.90,https://laregledujeu.fr/produit/bashful-unicorn-grabber/,,,,,,,,Oui
La Règle du Jeu,ALMA MATER,alma-mater,https://laregledujeu.fr/wp-content/uploads/2021/01/alma-mater-300x300.jpg,50.00,30.00,https://laregledujeu.fr/produit/alma-mater/,,,,,,,,Oui
La Règle du Jeu,FABULIA - EXTENSION,fabulia-extension,https://laregledujeu.fr/wp-content/uploads/2020/11/fabulia-ext-300x300.jpg,12.00,8.40,https://laregledujeu.fr/produit/fabulia-extension/,,,,,,,,Oui
La Règle du Jeu,PLAYMAT - MAGIC - COMMANDER LEGENDS - V9,playmat-magic-commander-legends-v9,https://laregledujeu.fr/wp-content/uploads/2020/11/PLAYMAT-MAGIC-COMMANDER-LEGENDS-V9-300x300.jpg,20.00,16.00,https://laregledujeu.fr/produit/commander-legendes-playmat-v9/,,,,,,,,Oui
La Règle du Jeu,CLOUD CITY,cloud-city,https://laregledujeu.fr/wp-content/uploads/2020/11/cloud-city-300x300.jpg,27.00,18.90,https://laregledujeu.fr/produit/cloud-city/,2,4,60,30,60,10,,Oui
La Règle du Jeu,PORTEUR PANDA,porteur-panda,https://laregledujeu.fr/wp-content/uploads/2020/11/porteur-multidirectionnel-panda-bois-300x300.jpg,74.00,51.90,https://laregledujeu.fr/produit/porteur-panda/,,,,,,,,Oui
La Règle du Jeu,KIT CREATIF POISSON - CLOZE,kit-creatif-poisson-cloze,https://laregledujeu.fr/wp-content/uploads/2020/11/construction-en-bois-puzzle-3d-perroquet-cloze-632842-300x300.jpg,9.90,7.90,https://laregledujeu.fr/produit/kit-creatif-poisson/,,,,,,,,Oui
La Règle du Jeu,CUBE DE RANGEMENT LICORNE 3 SPROUTS,cube-de-rangement-licorne-3-sprouts,https://laregledujeu.fr/wp-content/uploads/2020/11/boite-de-rangement-jouets-licorne-3-sprouts_OA-300x300.jpg,24.99,19.90,https://laregledujeu.fr/produit/cube-de-rangement-jouets-licorne/,,,,,,,,Oui
La Règle du Jeu,CUBE DE RANGEMENT PAON 3 SPROUTS,cube-de-rangement-paon-3-sprouts,https://laregledujeu.fr/wp-content/uploads/2020/11/boite-de-rangement-jouets-paon-3-sprouts_A-300x300.jpg,21.90,19.90,https://laregledujeu.fr/produit/cube-de-rangement-paon/,,,,,,,,Oui
La Règle du Jeu,CUBE DE RANGEMENT MOUTON 3 SPROUTS,cube-de-rangement-mouton-3-sprouts,https://laregledujeu.fr/wp-content/uploads/2020/11/CUBE2-300x300.jpg,24.99,19.90,https://laregledujeu.fr/produit/cube-de-rangement-mouton/,,,,,,,,Oui
La Règle du Jeu,COFFRE A JOUET LEOPARD 3 SPROUTS,coffre-a-jouet-leopard-3-sprouts,https://laregledujeu.fr/wp-content/uploads/2020/11/coffre-a-jouets-leopard-3-sprouts_OA-300x300.jpg,37.90,30.00,https://laregledujeu.fr/produit/coffre-a-jouet-lopard/,,,,,,,,Oui
La Règle du Jeu,KIT CREATIF LE CHIEN - CLOZE,kit-creatif-le-chien-cloze,https://laregledujeu.fr/wp-content/uploads/2020/11/construction-en-bois-puzzle-3d-chien-cloze-632798-300x300.jpg,12.90,9.00,https://laregledujeu.fr/produit/kit-creatif-le-chien/,,,,,,,,Oui
La Règle du Jeu,CAPE FUSHIA 4-6 ANS - GREAT PRETENDERS,cape-fushia-4-6-ans-great-pretenders,https://laregledujeu.fr/wp-content/uploads/2020/11/cape-fushia-princesse-fille-4-6-ans-great-pretenders-300x300.jpg,22.00,13.20,https://laregledujeu.fr/produit/cape-royalty-fushia-4-6-ans/,,,,,,,,Oui
La Règle du Jeu,COFFRET RAILS DES SINGES BONDISSANTS - HAPE,coffret-rails-des-singes-bondissants-hape,https://laregledujeu.fr/wp-content/uploads/2020/11/E3809_2-300x300.jpg,22.00,13.00,https://laregledujeu.fr/produit/rails-des-singes-bondissant/,,,,,,,,Oui
La Règle du Jeu,TOUR EIFFEL - HAPE,tour-eiffel-hape,https://laregledujeu.fr/wp-content/uploads/2020/11/hape-tour-eiffel-300x300.jpg,16.50,11.55,https://laregledujeu.fr/produit/effeil-a-trellis/,,,,,,,,Oui
La Règle du Jeu,KIT CONSTRUCTION CREATIVE - HAPE,kit-construction-creative-hape,https://laregledujeu.fr/wp-content/uploads/2020/11/E5567_1-300x300.jpg,11.00,7.70,https://laregledujeu.fr/produit/creative-construction-kit/,,,,,,,,Oui
La Règle du Jeu,DINETTE MUSICALE SUZY ULTMAN - VILAC,dinette-musicale-suzy-ultman-vilac,https://laregledujeu.fr/wp-content/uploads/2020/11/dinette-musicale-suzy-ultman-300x300.jpg,37.00,29.90,https://laregledujeu.fr/produit/dinette-musicale-suzy-ultman/,,,,,,,,Oui
La Règle du Jeu,CHAUSSONS BEBE ROSE - DOUDOU ET COMPAGNIE,chaussons-bebe-rose-doudou-et-compagnie,https://laregledujeu.fr/wp-content/uploads/2020/11/chaussons-bebe-rose-300x300.jpg,16.50,13.00,https://laregledujeu.fr/produit/chaussons-bebe-rose/,,,,,,,,Oui
La Règle du Jeu,CHAUSSONS BEBE GRIS - DOUDOU ET COMPAGNIE,chaussons-bebe-gris-doudou-et-compagnie,https://laregledujeu.fr/wp-content/uploads/2020/11/chaussons-bebe-gris-300x300.jpg,16.50,13.00,https://laregledujeu.fr/produit/chaussons-bebe-gris/,,,,,,,,Oui
La Règle du Jeu,BOITES A MUSIQUE LOVELY FRAISE - DOUDOU ET COMPAGNIE,boites-a-musique-lovely-fraise-doudou-et-compagnie,https://laregledujeu.fr/wp-content/uploads/2020/11/GU708366_6_1-300x300.jpg,20.90,14.50,https://laregledujeu.fr/produit/boites-musique-lovely-fraise/,,,,,,,,Oui
La Règle du Jeu,STRIKE - HARRY POTTER,strike-harry-potter,https://laregledujeu.fr/wp-content/uploads/2020/11/strike-harry-potter-300x300.jpg,25.00,15.00,https://laregledujeu.fr/produit/strike-dice-game-harry-potter/,2,5,15,15,15,8,,Oui
La Règle du Jeu,ANLUDIM,anludim,https://laregledujeu.fr/wp-content/uploads/2020/10/ANLUDIM-300x300.png,25.00,24.50,https://laregledujeu.fr/produit/anludim/,2,5,45,30,45,8,,Oui
La Règle du Jeu,BRIGANTIN,brigantin,https://laregledujeu.fr/wp-content/uploads/2020/10/brigantin-300x300.jpg,21.00,14.70,https://laregledujeu.fr/produit/brigantin/,2,4,45,20,45,12,,Oui
La Règle du Jeu,AGRICOLA - ARTIFEX DECK,agricola-artifex-deck,https://laregledujeu.fr/wp-content/uploads/2020/10/agricola-extension-deck-artifex-300x300.jpg,15.00,10.00,https://laregledujeu.fr/produit/agricola-artifex/,1,4,120,60,120,12,,Oui
La Règle du Jeu,DETECTIVE - DIG DEEPER,detective-dig-deeper,https://laregledujeu.fr/wp-content/uploads/2020/09/dig-deeper-300x300.jpg,15.00,10.50,https://laregledujeu.fr/produit/detective-dig-deeper/,1,5,120,90,120,16,,Oui
La Règle du Jeu,KALEIDOS - LOOK A ROUND,kaleidos-look-a-round,https://laregledujeu.fr/wp-content/uploads/2020/09/Look-a-Round-300x300.jpg,16.00,11.20,https://laregledujeu.fr/produit/look-a-round/,,,,,,,,Oui
La Règle du Jeu,ESCAPE PODS,escape-pods,https://laregledujeu.fr/wp-content/uploads/2020/09/escape-pods-300x300.jpg,25.00,17.50,https://laregledujeu.fr/produit/escape-pods/,1,5,30,20,30,10,,Oui
La Règle du Jeu,EMINENT DOMAIN,eminent-domain,https://laregledujeu.fr/wp-content/uploads/2020/09/eminent-domain-300x300.jpg,35.00,24.50,https://laregledujeu.fr/produit/eminent-domain/,,,,,,,,Oui
La Règle du Jeu,PAPILLON,papillon,https://laregledujeu.fr/wp-content/uploads/2020/09/papillon-300x300.jpg,45.00,32.00,https://laregledujeu.fr/produit/papillon/,,,,,,,,Oui
La Règle du Jeu,LES OMBRES DE MACAO,les-ombres-de-macao,https://laregledujeu.fr/wp-content/uploads/2020/09/les-ombres-de-macao-300x300.jpg,20.00,10.00,https://laregledujeu.fr/produit/les-ombres-de-macao/,2,4,30,30,30,10,,Oui
La Règle du Jeu,KEYFORGE - PREMIUM CHAIN TRACKER,keyforge-premium-chain-tracker,https://laregledujeu.fr/wp-content/uploads/2020/09/Gamegenic-Keyforge-Premium-Chain-Tracker-Dis-5-300x300.jpg,8.00,5.60,https://laregledujeu.fr/produit/keyforge-compteur-de-chain/,,,,,,,,Oui
La Règle du Jeu,KEYFORGE - DECK BOX - ARIES - BLEU,keyforge-deck-box-aries-bleu,https://laregledujeu.fr/wp-content/uploads/2020/09/GG-DECK-BOX-ARIES-KEYFORGE-BLUE-300x300.jpg,3.00,2.10,https://laregledujeu.fr/produit/keyforge-deck-box-aries-bleu/,,,,,,,,Oui
La Règle du Jeu,KEYFORGE - DECK BOX - ARIES - NOIR,keyforge-deck-box-aries-noir,https://laregledujeu.fr/wp-content/uploads/2020/09/GG-DECK-BOX-ARIES-KEYFORGE-BLACK-300x300.jpg,3.00,2.10,https://laregledujeu.fr/produit/keyforge-deck-box-aries-noir/,,,,,,,,Oui
La Règle du Jeu,SPEED MAPS,speed-maps,https://laregledujeu.fr/wp-content/uploads/2020/09/SPEED-MAPS-300x300.jpg,15.00,10.50,https://laregledujeu.fr/produit/speed-maps/,1,4,25,20,25,8,,Oui
La Règle du Jeu,CHACUN SON TROU,chacun-son-trou,https://laregledujeu.fr/wp-content/uploads/2020/09/chacun-son-trou-300x300.jpg,12.00,8.40,https://laregledujeu.fr/produit/chacun-son-trou/,3,6,15,15,0,6,,Oui
La Règle du Jeu,SHADOW MASTER,shadow-master,https://laregledujeu.fr/wp-content/uploads/2020/09/Shadow-master-300x300.jpg,30.00,21.00,https://laregledujeu.fr/produit/shadow-master/,,,,,,,,Oui
La Règle du Jeu,FOU !,fou,https://laregledujeu.fr/wp-content/uploads/2020/09/pardillo-fou-300x300.jpg,10.00,7.00,https://laregledujeu.fr/produit/fou/,,,,,,,,Oui
La Règle du Jeu,GINGERBREAD HOUSE,gingerbread-house,https://laregledujeu.fr/wp-content/uploads/2020/09/gingerbread-house-300x300.jpg,33.00,23.10,https://laregledujeu.fr/produit/gingerbread-house/,,,,,,,,Oui
La Règle du Jeu,LA LÉGENDE DES CINQ ANNEAUX - JCE - DISCIPLES DU VIDE,la-legende-des-cinq-anneaux-jce-disciples-du-vide,https://laregledujeu.fr/wp-content/uploads/2020/09/LEGENDE-DES-5-ANNEAUX-JCE-DISCIPLES-DU-VIDE-300x300.jpg,20.00,14.00,https://laregledujeu.fr/produit/l5r-jce-disciples-du-vide/,,,,,,,,Oui
La Règle du Jeu,STEAMROLLERS,steamrollers,https://laregledujeu.fr/wp-content/uploads/2020/09/steamrollers-300x300.jpg,35.00,24.50,https://laregledujeu.fr/produit/steamrollers/,1,5,45,30,45,10,,Oui
La Règle du Jeu,BARRACUDA,barracuda,https://laregledujeu.fr/wp-content/uploads/2020/09/barracuda-300x300.jpg,25.00,17.50,https://laregledujeu.fr/produit/barracuda/,,,,,,,,Oui
La Règle du Jeu,DOCTEUR PILULE,docteur-pilule,https://laregledujeu.fr/wp-content/uploads/2020/09/docteur-pilule-300x300.jpg,22.00,15.40,https://laregledujeu.fr/produit/docteur-pilule/,,,,,,,,Oui
La Règle du Jeu,SHADOWRUN 5 - FRAGMENTATION + ECRAN DU MJ,shadowrun-5-fragmentation-ecran-du-mj,https://laregledujeu.fr/wp-content/uploads/2020/09/Shadowrun-5-Ecran-du-MJ-Fragmentation-300x300.jpg,34.90,24.43,https://laregledujeu.fr/produit/shadowrun-fragmentation-ecran/,,,,,,,,Oui
BCD Jeux,Display 36 Boosters EV03 Flammes Obsidiennes - Pokémon JCC,display-36-boosters-ev03-flammes-obsidiennes-pokemon-jcc,https://www.bcd-jeux.fr/47272-home_default/pokemon-ev03-flammes-obsidiennes-display-36-boosters-pokemon.jpg,449.00,349.00,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/19647-pokemon-ev03-flammes-obsidiennes-display-36-boosters-pokemon-0820650566707.html,,,,,,,,Oui
BCD Jeux,Fabulia - Le livre-jeu dont tu choisis les héros,fabulia-le-livre-jeu-dont-tu-choisis-les-heros,https://www.bcd-jeux.fr/16689-home_default/fabulia-lifestyle.jpg,23.90,16.73,https://www.bcd-jeux.fr/jeux-de-societe-enfants-1-a-6-ans/6974-fabulia-lifestyle-4650000322600.html,,,,,,,,Oui
BCD Jeux,Coffret Quête des Illumineurs - Menace des Profondeurs Chapitre 4 - Disney Lorcana TCG,coffret-quete-des-illumineurs-menace-des-profondeurs-chapitre-4-disney-lorcana-tcg,https://www.bcd-jeux.fr/55809-home_default/disney-lorcana-tcg-chapitre-4-coffret-la-quete-des-illumineurs-menace-des-profondeurs.jpg,59.90,38.94,https://www.bcd-jeux.fr/disney-lorcana-tcg-jcc/24530-disney-lorcana-tcg-chapitre-4-coffret-la-quete-des-illumineurs-menace-des-profondeurs-4050368983589.html,,,,,,,,Oui
BCD Jeux,Mikados géants 90cm,mikados-geants-90cm,https://www.bcd-jeux.fr/57515-home_default/mikado-geants-90cm-uber-games.jpg,59.00,47.20,https://www.bcd-jeux.fr/jeux-d-adresse/1013-mikado-geants-90cm-uber-games-5060317000877.html,,,,,,,,Oui
BCD Jeux,Pokémon : Coffret Dresseur d'Elite ETB EV8.5 : Évolutions Prismatiques - Evoli,pokemon-coffret-dresseur-d-elite-etb-ev8-5-evolutions-prismatiques-evoli,https://www.bcd-jeux.fr/63788-home_default/pokemon-coffret-dresseur-d-elite-etb-ev8-5-evolutions-prismatiques-evoli-pokemon.jpg,169.90,134.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27778-pokemon-coffret-dresseur-d-elite-etb-ev8-5-evolutions-prismatiques-evoli-pokemon-0196214105140.html,,,,,,,,Oui
BCD Jeux,Les Loups-Garous de Thiercelieux - Best Of,les-loups-garous-de-thiercelieux-best-of,https://www.bcd-jeux.fr/3604-home_default/les-loups-garous-de-thiercelieux-best-of-lui-meme.jpg,17.90,14.90,https://www.bcd-jeux.fr/bluff-paris-negociations/1829-les-loups-garous-de-thiercelieux-best-of-lui-meme-3558380038399.html,,,,,,,,Oui
BCD Jeux,Coffret Collector Stitch Chapitre 6 : Mer Azurite - Disney Lorcana TCG,coffret-collector-stitch-chapitre-6-mer-azurite-disney-lorcana-tcg,https://www.bcd-jeux.fr/62970-home_default/coffret-collector-stitch-chapitre-6-mer-azurite-disney-lorcana-tcg-ravensburger.jpg,49.90,37.43,https://www.bcd-jeux.fr/disney-lorcana-tcg-jcc/27318-coffret-collector-stitch-chapitre-6-mer-azurite-disney-lorcana-tcg-ravensburger-4050368984371.html,,,,,,,,Oui
BCD Jeux,Display 36 Boosters EV02 Evolutions à Paldea - Pokémon JCC,display-36-boosters-ev02-evolutions-a-paldea-pokemon-jcc,https://www.bcd-jeux.fr/44692-home_default/pokemon-ev02-evolutions-a-paldea-display-36-boosters-pokemon.jpg,299.90,249.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/18529-pokemon-ev02-evolutions-a-paldea-display-36-boosters-pokemon-0820650566578.html,,,,,,,,Oui
BCD Jeux,"Pokémon : Coffret Collection Poster EV8.5 : Évolutions Prismatiques - Voltali, Pyroli et Aquali",pokemon-coffret-collection-poster-ev8-5-evolutions-prismatiques-voltali-pyroli-et-aquali,https://www.bcd-jeux.fr/63794-home_default/pokemon-coffret-collection-poster-ev8-5-evolutions-prismatiques-voltali-pyroli-et-aquali-pokemon.jpg,54.90,49.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27779-pokemon-coffret-collection-poster-ev8-5-evolutions-prismatiques-voltali-pyroli-et-aquali-pokemon-0196214105423.html,,,,,,,,Oui
BCD Jeux,Pokémon : Coffret Collection Classeur EV8.5 : Évolutions Prismatiques - Evoli,pokemon-coffret-collection-classeur-ev8-5-evolutions-prismatiques-evoli,https://www.bcd-jeux.fr/63796-home_default/pokemon-coffret-collection-classeur-ev8-5-evolutions-prismatiques-evoli-pokemon.jpg,94.90,89.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27781-pokemon-coffret-collection-classeur-ev8-5-evolutions-prismatiques-evoli-pokemon-0196214105096.html,,,,,,,,Oui
BCD Jeux,Coffret Pokémon Tomberro-Ex,coffret-pokemon-tomberro-ex,https://www.bcd-jeux.fr/60422-home_default/coffret-pokemon-tomberro-ex-pokemon.jpg,26.90,24.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/26189-coffret-pokemon-tomberro-ex-pokemon-820650558849.html,,,,,,,,Oui
BCD Jeux,Minivilles Deluxe,minivilles-deluxe,https://www.bcd-jeux.fr/19976-home_default/minivilles-deluxe-moonster-games.jpg,27.90,16.74,https://www.bcd-jeux.fr/jeux-de-societe/8363-minivilles-deluxe-moonster-games-7141041901383.html,,,,,,,,Oui
BCD Jeux,Pokémon : Coffret Collection Dogrino-ex,pokemon-coffret-collection-dogrino-ex,https://www.bcd-jeux.fr/51631-home_default/coffret-collection-pokemon-dogrino-ex-pokemon.jpg,29.90,28.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/21882-coffret-collection-pokemon-dogrino-ex-pokemon-0820650557385.html,,,,,,,,Oui
BCD Jeux,Pokemon : Tripack EV06.5 Fable Nébuleuse - Pêchaminus,pokemon-tripack-ev06-5-fable-nebuleuse-pechaminus,https://www.bcd-jeux.fr/58694-home_default/pokemon-tripack-ev065-fable-nebuleuse-pechaminus.jpg,19.90,18.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/25490-pokemon-tripack-ev065-fable-nebuleuse-pechaminus-820650559556.html,,,,,,,,Oui
BCD Jeux,Pokémon - Coffret Collection Super-Premium Dracaufeu-Ex,pokemon-coffret-collection-super-premium-dracaufeu-ex,https://www.bcd-jeux.fr/60423-home_default/coffret-collection-super-premium-pokemon-dracaufeu-ex-pokemon.jpg,104.90,97.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/26190-coffret-collection-super-premium-pokemon-dracaufeu-ex-pokemon-0820650558825.html,,,,,,,New,Oui
BCD Jeux,YAM - Série noire,yam-serie-noire,https://www.bcd-jeux.fr/17794-home_default/YAM-Serie-noire-Dujardin.jpg,13.90,12.51,https://www.bcd-jeux.fr/jeux-traditionnels/7543-YAM-Serie-noire-Dujardin-3262190553187.html,,,,,,,,Oui
BCD Jeux,Pokémon : Coffret Ecarlate et Violet - Collection Ultra Premium : Amphinobi-EX,pokemon-coffret-ecarlate-et-violet-collection-ultra-premium-amphinobi-ex,https://www.bcd-jeux.fr/64115-home_default/pokemon-coffret-ecarlate-et-violet-collection-ultra-premium-amphinobi-ex-pokemon.jpg,168.90,148.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27509-pokemon-coffret-ecarlate-et-violet-collection-ultra-premium-amphinobi-ex-pokemon-820650559495.html,,,,,,,,Oui
BCD Jeux,Pokemon : Coffret Tag-Tag Ex,pokemon-coffret-tag-tag-ex,https://www.bcd-jeux.fr/53347-home_default/pokemon-coffret-tag-tag-ex-pokemon.jpg,29.90,28.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/22882-pokemon-coffret-tag-tag-ex-pokemon-0820650558153.html,,,,,,,,Oui
BCD Jeux,Pokémon : Coffret Collection Illustration Spéciale EV6.5 Fable Nébuleuse Amphinobi-Ex,pokemon-coffret-collection-illustration-speciale-ev6-5-fable-nebuleuse-amphinobi-ex,https://www.bcd-jeux.fr/58698-home_default/pokemon-coffret-collection-illustration-speciale-ev06-5-fable-nebuleuse-amphinobi-ex-pokemon.jpg,44.90,43.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/25494-pokemon-coffret-collection-illustration-speciale-ev06-5-fable-nebuleuse-amphinobi-ex-pokemon.html,,,,,,,,Oui
BCD Jeux,Pokémon : Tripack EV06 Mascarade Crépusculaire - Vrombator,pokemon-tripack-ev06-mascarade-crepusculaire-vrombator,https://www.bcd-jeux.fr/56483-home_default/pokemon-tripack-ev06-mascarade-crepusculaire-vrombator-pokemon.jpg,19.90,18.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/24619-pokemon-tripack-ev06-mascarade-crepusculaire-vrombator-pokemon.html,,,,,,,,Oui
BCD Jeux,Pokémon Coffret Premium Pouvoirs en évolution,pokemon-coffret-premium-pouvoirs-en-evolution,https://www.bcd-jeux.fr/48239-home_default/pokemon-coffret-premium-pouvoirs-en-evolution-pokemon.jpg,79.90,78.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/20082-pokemon-coffret-premium-pouvoirs-en-evolution-pokemon-820650556012.html,,,,,,,,Oui
BCD Jeux,Sac de 6 Dés en bois XXL - Bois naturel,sac-de-6-des-en-bois-xxl-bois-naturel,https://www.bcd-jeux.fr/43489-home_default/sac-de-6-des-en-bois-xxl-uber-games.jpg,32.90,29.61,https://www.bcd-jeux.fr/jeux-en-bois-geants/4305-sac-de-6-des-en-bois-xxl-uber-games-5060317002314.html,,,,,,,,Oui
BCD Jeux,Quoridor géant,quoridor-geant,https://www.bcd-jeux.fr/1274-home_default/quoridor-geant-gigamic.jpg,299.00,289.00,https://www.bcd-jeux.fr/jeux-de-strategie/659-quoridor-geant-gigamic-3421271301073.html,2,4,15,15,15,8,,Oui
BCD Jeux,Brazil Imperial,brazil-imperial,https://www.bcd-jeux.fr/30606-home_default/brazil-imperial-supermeeple.jpg,49.50,34.65,https://www.bcd-jeux.fr/conquete-strategie-gestion/12846-brazil-imperial-supermeeple-3760035320142.html,,,,,,,,Oui
BCD Jeux,Jeu d'équilibre Athlètes Paris 2024 - Vilac,jeu-d-equilibre-athletes-paris-2024-vilac,https://www.bcd-jeux.fr/46911-home_default/jeu-d-equilibre-athletes-paris-2024-vilac.jpg,22.90,19.47,https://www.bcd-jeux.fr/jeux-d-adresse-et-de-motricite/18897-jeu-d-equilibre-athletes-paris-2024-vilac-3048702402002.html,,,,,,,,Oui
BCD Jeux,Pokémon : Tripack EV8.5 Collection autocollants réajustables - Évolutions Prismatiques - Givrali,pokemon-tripack-ev8-5-collection-autocollants-reajustables-evolutions-prismatiques-givrali,https://www.bcd-jeux.fr/63785-home_default/pokemon-tripack-ev8-5-evolutions-prismatiques-givrali-pokemon.jpg,54.90,49.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27775-pokemon-tripack-ev8-5-evolutions-prismatiques-givrali-pokemon-0196214105249.html,,,,,,,,Oui
BCD Jeux,Pokémon : Tripack EV8.5 Collection autocollants réajustables - Évolutions Prismatiques - Nymphali,pokemon-tripack-ev8-5-collection-autocollants-reajustables-evolutions-prismatiques-nymphali,https://www.bcd-jeux.fr/63786-home_default/pokemon-tripack-ev8-5-evolutions-prismatiques-nymphali-pokemon.jpg,54.90,49.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27776-pokemon-tripack-ev8-5-evolutions-prismatiques-nymphali-pokemon.html,,,,,,,,Oui
BCD Jeux,Pokémon : Tripack EV8.5 Collection autocollants réajustables - Évolutions Prismatiques - Phyllali,pokemon-tripack-ev8-5-collection-autocollants-reajustables-evolutions-prismatiques-phyllali,https://www.bcd-jeux.fr/63787-home_default/pokemon-tripack-ev8-5-evolutions-prismatiques-phyllali-pokemon.jpg,54.90,49.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/27777-pokemon-tripack-ev8-5-evolutions-prismatiques-phyllali-pokemon.html,,,,,,,,Oui
BCD Jeux,Exploding Kittens : Zombie Kittens,exploding-kittens-zombie-kittens,https://www.bcd-jeux.fr/42400-home_default/exploding-kittens-zombie-kittens-exploding-kittens.jpg,17.50,14.00,https://www.bcd-jeux.fr/jeu-de-des-et-cartes/17684-exploding-kittens-zombie-kittens-exploding-kittens-810083043685.html,,,,,,,,Oui
BCD Jeux,Jeu d'échecs 30cm Lettré et Chiffré - Série noire,jeu-d-echecs-30cm-lettre-et-chiffre-serie-noire,https://www.bcd-jeux.fr/17793-home_default/eCHECS-Serie-noire-Dujardin.jpg,20.90,16.72,https://www.bcd-jeux.fr/echecs-et-dames-jeux-traditionnels/7544-eCHECS-Serie-noire-Dujardin-3262190553316.html,,,,,,,,Oui
BCD Jeux,Jurassic Park - Danger !,jurassic-park-danger,https://www.bcd-jeux.fr/30573-home_default/jurassic-park-danger-ravensburger.jpg,41.90,29.33,https://www.bcd-jeux.fr/conquete-strategie-gestion/13019-jurassic-park-danger-ravensburger-4005556269846.html,2,5,50,50,50,10,,Oui
BCD Jeux,Pillards de la Mer du Nord 2024,pillards-de-la-mer-du-nord-2024,https://www.bcd-jeux.fr/51536-home_default/pillards-de-la-mer-du-nord-pixie-games.jpg,47.90,43.11,https://www.bcd-jeux.fr/conquete-strategie-gestion/2626-pillards-de-la-mer-du-nord-pixie-games-3701358301081.html,,,,,,,,Oui
BCD Jeux,Katudi,katudi,https://www.bcd-jeux.fr/30313-home_default/katudi-djeco.jpg,15.50,13.95,https://www.bcd-jeux.fr/communication-langage-mime/12749-katudi-djeco-3070900085350.html,2,4,10,10,10,6,,Oui
BCD Jeux,Pokemon : Mini-Tin EV6.5 Fable Nébuleuse - Favianos,pokemon-mini-tin-ev6-5-fable-nebuleuse-favianos,https://www.bcd-jeux.fr/58703-home_default/pokemon-mini-tin-ev06-5-fable-nebuleuse-favianos-pokemon.jpg,15.90,12.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/25499-pokemon-mini-tin-ev06-5-fable-nebuleuse-favianos-pokemon.html,,,,,,,,Oui
BCD Jeux,Pokébox Roue-De-Fer Écarlate et Violet EV4.5 Destinées de Paldea,pokebox-roue-de-fer-ecarlate-et-violet-ev4-5-destinees-de-paldea,https://www.bcd-jeux.fr/51619-home_default/pokebox-roue-de-fer-ecarlate-et-violet-ev4-5-destinees-de-paldea-pokemon.jpg,54.90,49.90,https://www.bcd-jeux.fr/jeux-de-cartes-a-collectionner-pokemon/21871-pokebox-roue-de-fer-ecarlate-et-violet-ev4-5-destinees-de-paldea-pokemon.html,,,,,,,,Oui
